[210,71.4,2706,174.92,118.63,523792132,14018358, 212,68.2,2706,174.97,118.66,523791455,14017293, 212,68.9,2706,175.02,118.70,523790078,14014788, 212,72.1,2706,175.07,118.75,523790078,14014788, 212,69.8,2705,175.13,118.79,523788767,14012181, 212,69.2,2705,175.18,118.77,523788601,14012049, 212,66.7,2705,175.22,118.81,523787751,14010412, 212,69.2,2705,175.27,118.83,523786269,14007813, 212,71.4,2704,175.32,118.87,523785526,14006749, 212,71.4,2704,175.37,118.92,523784198,14004603, 212,71.4,2705,175.42,118.96,523782483,14002637, 212,70.3,2705,175.48,118.97,523780935,13999841, 212,71.4,2704,175.53,119.02,523780715,13999525, 212,71.4,2705,175.58,119.06,523779338,13996816, 214,71.9,2706,175.63,119.10,523778243,13995187, 214,70.3,2705,175.68,119.15,523772429,13992197, 214,68.8,2708,175.74,119.11,523770932,13989496, 214,70.3,2707,175.79,119.13,523769969,13988229, 214,5.9,2732,175.83,119.17,523769083,13985817, 213,68.2,2681,175.88,119.21,523768448,13984752]
[211,43.8,2683,174.04,118.32,523810975,14051105, 212,45.3,2712,174.08,118.35,523809818,14049522, 215,62.7,2715,174.13,118.36,523808260,14046817, 215,72.6,2714,174.18,118.34,523808260,14045849, 215,69.8,2713,174.24,118.38,523806841,14043343, 215,71.9,2714,174.29,118.42,523806206,14042279, 215,70.8,2713,174.34,118.46,523805368,14039773, 215,71.4,2713,174.39,118.47,523804064,14037729, 215,70.3,2712,174.44,118.52,523802939,14036185, 215,68.3,2712,174.49,118.48,523801629,14034532, 215,70.3,2717,174.54,118.52,523800952,14033468, 215,70.3,2716,174.59,118.40,523799521,14030881, 214,68.3,2716,174.63,118.43,523799479,14030779, 214,69.8,2715,174.68,118.48,523798036,14027709, 211,70.3,2703,174.71,118.51,523797231,14026856, 210,59.7,2716,174.76,118.55,523795772,14024477, 210,53.2,2721,174.82,118.54,523794395,14021972, 210,54.8,2713,174.87,118.58,523793125,14020293, 210,71.4,2706,174.92,118.63,523792132,14018358, 212,68.2,2706,174.97,118.66,523791455,14017293]
[212,46.9,2846,173.13,117.95,523872402,14092239, 212,44.6,2846,173.19,117.93,523870986,14089640, 212,46.0,2846,173.24,117.94,523870240,14087995, 212,46.8,2846,173.29,117.98,523869497,14086837, 212,44.1,2846,173.34,118.03,523867795,14083726, 212,45.5,2846,173.37,118.07,523867621,14083334, 213,23.1,2848,173.43,118.09,523865468,14079703, 213,45.5,2849,173.48,118.13,523865398,14079703, 213,45.5,2849,173.53,118.18,523864608,14078156, 213,46.9,2849,173.58,118.22,523863014,14075557, 213,44.6,2848,173.63,118.26,523860743,14074493, 213,42.9,2849,173.68,118.23,523858858,14071924, 213,41.5,2854,173.73,118.19,523858157,14070766, 213,43.1,2854,173.78,118.23,523856675,14067979, 213,36.9,2848,173.83,118.27,523855956,14066915, 213,41.2,2853,173.89,118.25,523855214,14065474, 213,26.6,2855,173.94,118.28,523851884,14063374, 213,18.5,2717,173.99,118.27,523838494,14055649, 211,43.8,2683,174.04,118.32,523810975,14051105, 212,45.3,2712,174.08,118.35,523809818,14049522]
[212,43.8,2855,171.99,118.98,553638133,14959577, 212,43.8,2857,172.05,118.98,553636756,14957072, 212,43.1,2852,172.12,119.00,553636756,14957072, 212,44.6,2853,172.18,119.05,553635050,14953681, 212,44.8,2852,172.25,119.09,553630854,14947891, 212,43.1,2853,172.31,119.13,553630812,14947687, 212,45.3,2852,172.37,117.62,553629854,14945029, 212,44.6,2852,172.44,117.66,553628945,14943739, 212,41.5,2852,172.50,117.70,553628149,14942216, 212,45.3,2851,172.57,117.74,553627448,14941058, 212,46.8,2852,172.63,117.78,553625939,14938365, 212,44.6,2851,172.70,117.76,553625263,14936924, 212,45.3,2851,172.76,117.81,553624628,14935860, 212,28.6,2851,172.83,117.84,545460430,14727395, 212,45.3,2851,172.89,117.89,538750004,14531187, 212,44.4,2847,172.95,117.92,523877112,14097612, 212,43.1,2847,173.02,117.94,523876868,14097330, 212,43.1,2853,173.07,117.93,523873184,14093397, 212,46.9,2846,173.13,117.95,523872402,14092239, 212,44.6,2846,173.19,117.93,523870986,14089640]
[213,43.3,2862,170.92,118.61,553661552,14989138, 213,40.3,2863,170.99,118.62,553660917,14987972, 213,39.4,2864,171.05,118.66,553658788,14984238, 213,40.9,2861,171.11,118.70,553658746,14983932, 213,46.2,2863,171.18,118.75,553657152,14981333, 213,45.3,2861,171.24,118.77,553656356,14979708, 213,46.0,2861,171.30,118.82,553656244,14979614, 213,47.6,2861,171.37,118.85,553649753,14976754, 213,42.9,2862,171.43,118.90,553648687,14975388, 213,44.4,2862,171.49,118.85,553647659,14973497, 212,29.9,2852,171.55,118.86,553646118,14971531, 212,46.9,2851,171.61,118.90,553644626,14968920, 212,46.2,2849,171.67,118.93,553643249,14966415, 212,45.3,2850,171.74,118.97,553643207,14966415, 212,43.8,2850,171.80,118.98,553642423,14964974, 212,45.3,2849,171.87,119.02,553641045,14963292, 212,43.3,2854,171.92,118.95,553640241,14961758, 212,43.8,2855,171.99,118.98,553638133,14959577, 212,43.8,2857,172.05,118.98,553636756,14957072, 212,43.1,2852,172.12,119.00,553636756,14957072]
[213,44.6,2855,169.79,118.14,553682879,15024231, 213,43.8,2858,169.85,118.18,553681985,15021989, 213,40.9,2854,169.91,118.22,553680608,15019140, 213,43.1,2854,169.98,118.26,553680566,15018414, 213,40.3,2856,170.04,118.30,553679123,15015908, 213,41.5,2856,170.10,118.33,553678281,15015400, 213,40.0,2856,170.17,118.37,553678029,15011947, 213,40.3,2856,170.23,118.42,553676586,15009442, 213,43.1,2856,170.29,118.46,553675770,15008170, 213,46.2,2856,170.35,118.36,553675028,15006729, 213,44.1,2856,170.42,118.40,553674351,15005571, 213,44.6,2855,170.48,118.43,553672869,15002768, 213,45.5,2860,170.54,118.48,553672661,15002542, 213,44.6,2860,170.61,118.52,553671284,15000037, 213,42.2,2857,170.67,118.50,553671218,14999943, 213,46.0,2868,170.73,118.52,553670434,14998502, 213,41.2,2874,170.79,118.53,553663258,14992829, 213,43.1,2863,170.86,118.57,553662364,14990783, 213,43.3,2862,170.92,118.61,553661552,14989138, 213,40.3,2863,170.99,118.62,553660917,14987972]
